"question_id","date","number","result","source_page","inline_answer_match","final_answer_table_match","note"
"20130721_003","2013-07-21","3","PASS","1","PASS","PASS",""
"20130721_004","2013-07-21","4","PASS","1","PASS","PASS",""
"20130721_005","2013-07-21","5","PASS","1","PASS","PASS",""
"20130721_006","2013-07-21","6","PASS","1","PASS","PASS",""
"20130721_007","2013-07-21","7","PASS","1","PASS","PASS",""
"20130721_008","2013-07-21","8","PASS","1","PASS","PASS",""
"20130721_009","2013-07-21","9","PASS","1","PASS","PASS",""
"20130721_010","2013-07-21","10","PASS","1","PASS","PASS",""
"20130721_011","2013-07-21","11","PASS","1","PASS","PASS",""
"20130721_012","2013-07-21","12","PASS","1","PASS","PASS",""
"20130721_013","2013-07-21","13","PASS","1","PASS","PASS",""
"20130721_014","2013-07-21","14","PASS","1","PASS","PASS",""
"20130721_015","2013-07-21","15","PASS","1","PASS","PASS",""
"20130721_016","2013-07-21","16","PASS","2","PASS","PASS",""
"20130721_017","2013-07-21","17","PASS","2","PASS","PASS",""
"20130721_018","2013-07-21","18","PASS","2","PASS","PASS",""
"20130721_019","2013-07-21","19","PASS","2","PASS","PASS",""
"20130721_020","2013-07-21","20","PASS","2","PASS","PASS",""
"20130721_021","2013-07-21","21","PASS","2","PASS","PASS",""
"20130721_022","2013-07-21","22","PASS","2","PASS","PASS",""
"20130721_023","2013-07-21","23","PASS","2","PASS","PASS",""
"20130721_024","2013-07-21","24","PASS","2","PASS","PASS",""
"20130721_025","2013-07-21","25","PASS","2","PASS","PASS",""
"20130721_026","2013-07-21","26","PASS","2","PASS","PASS",""
"20130721_027","2013-07-21","27","PASS","2","PASS","PASS",""
"20130721_028","2013-07-21","28","PASS","2","PASS","PASS",""
"20130721_029","2013-07-21","29","PASS","2","PASS","PASS",""
"20130721_030","2013-07-21","30","PASS","2","PASS","PASS",""
"20130721_031","2013-07-21","31","PASS","2","PASS","PASS",""
"20130721_032","2013-07-21","32","PASS","2","PASS","PASS",""
"20130721_033","2013-07-21","33","PASS","3","PASS","PASS",""
"20130721_034","2013-07-21","34","PASS","3","PASS","PASS",""
"20130721_035","2013-07-21","35","PASS","3","PASS","PASS",""
"20130721_036","2013-07-21","36","PASS","3","PASS","PASS",""
"20130721_037","2013-07-21","37","PASS","3","PASS","PASS",""
"20130721_038","2013-07-21","38","PASS","3","PASS","PASS",""
"20130721_039","2013-07-21","39","PASS","3","PASS","PASS",""
"20130721_040","2013-07-21","40","PASS","3","PASS","PASS",""
"20130721_041","2013-07-21","41","PASS","3","PASS","PASS",""
"20130721_042","2013-07-21","42","PASS","3","PASS","PASS",""
"20130721_043","2013-07-21","43","PASS","3","PASS","PASS",""
"20130721_044","2013-07-21","44","IMAGE_REVIEW_INCOMPLETE","3","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20130721_045","2013-07-21","45","PASS","3","PASS","PASS",""
"20130721_046","2013-07-21","46","PASS","3","PASS","PASS",""
"20130721_047","2013-07-21","47","PASS","3","PASS","PASS",""
"20130721_048","2013-07-21","48","PASS","4","PASS","PASS",""
"20130721_049","2013-07-21","49","PASS","4","PASS","PASS",""
"20130721_050","2013-07-21","50","PASS","4","PASS","PASS",""
"20130721_051","2013-07-21","51","PASS","4","PASS","PASS",""
"20130721_052","2013-07-21","52","PASS","4","PASS","PASS",""
"20130721_053","2013-07-21","53","PASS","4","PASS","PASS",""
"20130721_054","2013-07-21","54","PASS","4","PASS","PASS",""
"20130721_055","2013-07-21","55","PASS","4","PASS","PASS",""
"20130721_056","2013-07-21","56","PASS","4","PASS","PASS",""
"20130721_057","2013-07-21","57","IMAGE_REVIEW_INCOMPLETE","4","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20130721_058","2013-07-21","58","PASS","4","PASS","PASS",""
"20130721_059","2013-07-21","59","PASS","4","PASS","PASS",""
"20130721_060","2013-07-21","60","PASS","4","PASS","PASS",""
"20131012_001","2013-10-12","1","PASS","1","PASS","PASS",""
"20131012_002","2013-10-12","2","PASS","1","PASS","PASS",""
"20131012_003","2013-10-12","3","PASS","1","PASS","PASS",""
"20131012_004","2013-10-12","4","PASS","1","PASS","PASS",""
"20131012_005","2013-10-12","5","PASS","1","PASS","PASS",""
"20131012_006","2013-10-12","6","PASS","1","PASS","PASS",""
"20131012_007","2013-10-12","7","PASS","1","PASS","PASS",""
"20131012_008","2013-10-12","8","PASS","1","PASS","PASS",""
"20131012_009","2013-10-12","9","PASS","1","PASS","PASS",""
"20131012_010","2013-10-12","10","PASS","1","PASS","PASS",""
"20131012_011","2013-10-12","11","PASS","1","PASS","PASS",""
"20131012_012","2013-10-12","12","PASS","1","PASS","PASS",""
"20131012_013","2013-10-12","13","PASS","1","PASS","PASS",""
"20131012_014","2013-10-12","14","PASS","1","PASS","PASS",""
"20131012_015","2013-10-12","15","PASS","1","PASS","PASS",""
"20131012_016","2013-10-12","16","PASS","1","PASS","PASS",""
"20131012_017","2013-10-12","17","PASS","1","PASS","PASS",""
"20131012_018","2013-10-12","18","PASS","1","PASS","PASS",""
"20131012_019","2013-10-12","19","PASS","2","PASS","PASS",""
"20131012_020","2013-10-12","20","PASS","2","PASS","PASS",""
"20131012_021","2013-10-12","21","PASS","2","PASS","PASS",""
"20131012_022","2013-10-12","22","PASS","2","PASS","PASS",""
"20131012_023","2013-10-12","23","PASS","2","PASS","PASS",""
"20131012_024","2013-10-12","24","PASS","2","PASS","PASS",""
"20131012_025","2013-10-12","25","PASS","2","PASS","PASS",""
"20131012_026","2013-10-12","26","PASS","2","PASS","PASS",""
"20131012_027","2013-10-12","27","PASS","2","PASS","PASS",""
"20131012_028","2013-10-12","28","PASS","2","PASS","PASS",""
"20131012_029","2013-10-12","29","PASS","2","PASS","PASS",""
"20131012_030","2013-10-12","30","PASS","2","PASS","PASS",""
"20131012_031","2013-10-12","31","PASS","2","PASS","PASS",""
"20131012_032","2013-10-12","32","PASS","2","PASS","PASS",""
"20131012_033","2013-10-12","33","PASS","2","PASS","PASS",""
"20131012_034","2013-10-12","34","PASS","2","PASS","PASS",""
"20131012_035","2013-10-12","35","PASS","3","PASS","PASS",""
"20131012_036","2013-10-12","36","PASS","3","PASS","PASS",""
"20131012_037","2013-10-12","37","PASS","3","PASS","PASS",""
"20131012_038","2013-10-12","38","PASS","3","PASS","PASS",""
"20131012_039","2013-10-12","39","PASS","3","PASS","PASS",""
"20131012_040","2013-10-12","40","PASS","3","PASS","PASS",""
"20131012_041","2013-10-12","41","PASS","3","PASS","PASS",""
"20131012_042","2013-10-12","42","PASS","3","PASS","PASS",""
"20131012_043","2013-10-12","43","PASS","3","PASS","PASS",""
"20131012_044","2013-10-12","44","PASS","3","PASS","PASS",""
"20131012_045","2013-10-12","45","PASS","3","PASS","PASS",""
"20131012_046","2013-10-12","46","PASS","3","PASS","PASS",""
"20131012_047","2013-10-12","47","PASS","3","PASS","PASS",""
"20131012_048","2013-10-12","48","PASS","3","PASS","PASS",""
"20131012_049","2013-10-12","49","PASS","3","PASS","PASS",""
"20131012_050","2013-10-12","50","PASS","3","PASS","PASS",""
"20131012_051","2013-10-12","51","PASS","4","PASS","PASS",""
"20131012_052","2013-10-12","52","PASS","4","PASS","PASS",""
"20131012_053","2013-10-12","53","PASS","4","PASS","PASS",""
"20131012_054","2013-10-12","54","PASS","4","PASS","PASS",""
"20131012_055","2013-10-12","55","PASS","4","PASS","PASS",""
"20131012_056","2013-10-12","56","PASS","4","PASS","PASS",""
"20131012_057","2013-10-12","57","PASS","4","PASS","PASS",""
"20131012_058","2013-10-12","58","PASS","4","PASS","PASS",""
"20131012_059","2013-10-12","59","PASS","4","PASS","PASS",""
"20131012_060","2013-10-12","60","PASS","4","PASS","PASS",""
"20140126_001","2014-01-26","1","PASS","1","PASS","PASS",""
"20140126_002","2014-01-26","2","PASS","1","PASS","PASS",""
"20140126_003","2014-01-26","3","PASS","1","PASS","PASS",""
"20140126_004","2014-01-26","4","PASS","1","PASS","PASS",""
"20140126_005","2014-01-26","5","PASS","1","PASS","PASS",""
"20140126_006","2014-01-26","6","PASS","1","PASS","PASS",""
"20140126_007","2014-01-26","7","PASS","1","PASS","PASS",""
"20140126_008","2014-01-26","8","PASS","1","PASS","PASS",""
"20140126_009","2014-01-26","9","PASS","1","PASS","PASS",""
"20140126_010","2014-01-26","10","PASS","1","PASS","PASS",""
"20140126_011","2014-01-26","11","PASS","1","PASS","PASS",""
"20140126_012","2014-01-26","12","PASS","1","PASS","PASS",""
"20140126_013","2014-01-26","13","PASS","1","PASS","PASS",""
"20140126_014","2014-01-26","14","PASS","1","PASS","PASS",""
"20140126_015","2014-01-26","15","PASS","1","PASS","PASS",""
"20140126_016","2014-01-26","16","PASS","1","PASS","PASS",""
"20140126_017","2014-01-26","17","PASS","1","PASS","PASS",""
"20140126_018","2014-01-26","18","PASS","2","PASS","PASS",""
"20140126_019","2014-01-26","19","PASS","2","PASS","PASS",""
"20140126_020","2014-01-26","20","PASS","2","PASS","PASS",""
"20140126_021","2014-01-26","21","PASS","2","PASS","PASS",""
"20140126_022","2014-01-26","22","PASS","2","PASS","PASS",""
"20140126_023","2014-01-26","23","PASS","2","PASS","PASS",""
"20140126_024","2014-01-26","24","PASS","2","PASS","PASS",""
"20140126_025","2014-01-26","25","PASS","2","PASS","PASS",""
"20140126_026","2014-01-26","26","PASS","2","PASS","PASS",""
"20140126_027","2014-01-26","27","PASS","2","PASS","PASS",""
"20140126_028","2014-01-26","28","PASS","2","PASS","PASS",""
"20140126_029","2014-01-26","29","PASS","2","PASS","PASS",""
"20140126_030","2014-01-26","30","PASS","2","PASS","PASS",""
"20140126_031","2014-01-26","31","PASS","2","PASS","PASS",""
"20140126_032","2014-01-26","32","PASS","2","PASS","PASS",""
"20140126_033","2014-01-26","33","PASS","2","PASS","PASS",""
"20140126_034","2014-01-26","34","PASS","2","PASS","PASS",""
"20140126_035","2014-01-26","35","PASS","2","PASS","PASS",""
"20140126_036","2014-01-26","36","PASS","2","PASS","PASS",""
"20140126_037","2014-01-26","37","PASS","3","PASS","PASS",""
"20140126_038","2014-01-26","38","PASS","3","PASS","PASS",""
"20140126_039","2014-01-26","39","PASS","3","PASS","PASS",""
"20140126_040","2014-01-26","40","PASS","3","PASS","PASS",""
"20140126_041","2014-01-26","41","PASS","3","PASS","PASS",""
"20140126_042","2014-01-26","42","PASS","3","PASS","PASS",""
"20140126_043","2014-01-26","43","PASS","3","PASS","PASS",""
"20140126_044","2014-01-26","44","PASS","3","PASS","PASS",""
"20140126_045","2014-01-26","45","PASS","3","PASS","PASS",""
"20140126_046","2014-01-26","46","PASS","3","PASS","PASS",""
"20140126_047","2014-01-26","47","PASS","3","PASS","PASS",""
"20140126_048","2014-01-26","48","PASS","3","PASS","PASS",""
"20140126_049","2014-01-26","49","PASS","3","PASS","PASS",""
"20140126_050","2014-01-26","50","PASS","3","PASS","PASS",""
"20140126_051","2014-01-26","51","PASS","3","PASS","PASS",""
"20140126_052","2014-01-26","52","PASS","3","PASS","PASS",""
"20140126_053","2014-01-26","53","PASS","3","PASS","PASS",""
"20140126_054","2014-01-26","54","PASS","4","PASS","PASS",""
"20140126_055","2014-01-26","55","PASS","4","PASS","PASS",""
"20140126_056","2014-01-26","56","PASS","4","PASS","PASS",""
"20140126_057","2014-01-26","57","PASS","4","PASS","PASS",""
"20140126_058","2014-01-26","58","PASS","4","PASS","PASS",""
"20140126_059","2014-01-26","59","PASS","4","PASS","PASS",""
"20140126_060","2014-01-26","60","PASS","4","PASS","PASS",""
"20140406_001","2014-04-06","1","PASS","1","PASS","PASS",""
"20140406_002","2014-04-06","2","PASS","1","PASS","PASS",""
"20140406_003","2014-04-06","3","PASS","1","PASS","PASS",""
"20140406_004","2014-04-06","4","PASS","1","PASS","PASS",""
"20140406_005","2014-04-06","5","PASS","1","PASS","PASS",""
"20140406_006","2014-04-06","6","PASS","1","PASS","PASS",""
"20140406_007","2014-04-06","7","PASS","1","PASS","PASS",""
"20140406_008","2014-04-06","8","PASS","1","PASS","PASS",""
"20140406_009","2014-04-06","9","PASS","1","PASS","PASS",""
"20140406_010","2014-04-06","10","PASS","1","PASS","PASS",""
"20140406_011","2014-04-06","11","PASS","1","PASS","PASS",""
"20140406_012","2014-04-06","12","PASS","1","PASS","PASS",""
"20140406_013","2014-04-06","13","PASS","1","PASS","PASS",""
"20140406_014","2014-04-06","14","IMAGE_REVIEW_INCOMPLETE","1","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20140406_015","2014-04-06","15","PASS","1","PASS","PASS",""
"20140406_016","2014-04-06","16","PASS","1","PASS","PASS",""
"20140406_017","2014-04-06","17","PASS","1","PASS","PASS",""
"20140406_018","2014-04-06","18","PASS","1","PASS","PASS",""
"20140406_019","2014-04-06","19","PASS","2","PASS","PASS",""
"20140406_020","2014-04-06","20","PASS","2","PASS","PASS",""
"20140406_021","2014-04-06","21","PASS","2","PASS","PASS",""
"20140406_022","2014-04-06","22","PASS","2","PASS","PASS",""
"20140406_023","2014-04-06","23","PASS","2","PASS","PASS",""
"20140406_024","2014-04-06","24","PASS","2","PASS","PASS",""
"20140406_025","2014-04-06","25","PASS","2","PASS","PASS",""
"20140406_026","2014-04-06","26","PASS","2","PASS","PASS",""
"20140406_027","2014-04-06","27","PASS","2","PASS","PASS",""
"20140406_028","2014-04-06","28","PASS","2","PASS","PASS",""
"20140406_029","2014-04-06","29","PASS","2","PASS","PASS",""
"20140406_030","2014-04-06","30","PASS","2","PASS","PASS",""
"20140406_031","2014-04-06","31","IMAGE_REVIEW_INCOMPLETE","2","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20140406_032","2014-04-06","32","PASS","2","PASS","PASS",""
"20140406_033","2014-04-06","33","PASS","2","PASS","PASS",""
"20140406_034","2014-04-06","34","PASS","2","PASS","PASS",""
"20140406_035","2014-04-06","35","PASS","2","PASS","PASS",""
"20140406_036","2014-04-06","36","PASS","2","PASS","PASS",""
"20140406_037","2014-04-06","37","PASS","3","PASS","PASS",""
"20140406_038","2014-04-06","38","PASS","3","PASS","PASS",""
"20140406_039","2014-04-06","39","PASS","3","PASS","PASS",""
"20140406_040","2014-04-06","40","PASS","3","PASS","PASS",""
"20140406_041","2014-04-06","41","PASS","3","PASS","PASS",""
"20140406_042","2014-04-06","42","PASS","3","PASS","PASS",""
"20140406_043","2014-04-06","43","PASS","3","PASS","PASS",""
"20140406_044","2014-04-06","44","PASS","3","PASS","PASS",""
"20140406_045","2014-04-06","45","PASS","3","PASS","PASS",""
"20140406_046","2014-04-06","46","PASS","3","PASS","PASS",""
"20140406_047","2014-04-06","47","PASS","3","PASS","PASS",""
"20140406_048","2014-04-06","48","PASS","3","PASS","PASS",""
"20140406_049","2014-04-06","49","PASS","3","PASS","PASS",""
"20140406_050","2014-04-06","50","PASS","3","PASS","PASS",""
"20140406_051","2014-04-06","51","PASS","3","PASS","PASS",""
"20140406_052","2014-04-06","52","PASS","3","PASS","PASS",""
"20140406_053","2014-04-06","53","PASS","3","PASS","PASS",""
"20140406_054","2014-04-06","54","PASS","3","PASS","PASS",""
"20140406_055","2014-04-06","55","PASS","4","PASS","PASS",""
"20140406_056","2014-04-06","56","PASS","4","PASS","PASS",""
"20140406_057","2014-04-06","57","PASS","4","PASS","PASS",""
"20140406_058","2014-04-06","58","PASS","4","PASS","PASS",""
"20140406_059","2014-04-06","59","PASS","4","PASS","PASS",""
"20140406_060","2014-04-06","60","PASS","4","PASS","PASS",""
"20140720_001","2014-07-20","1","PASS","1","PASS","PASS",""
"20140720_002","2014-07-20","2","PASS","1","PASS","PASS",""
"20140720_003","2014-07-20","3","PASS","1","PASS","PASS",""
"20140720_004","2014-07-20","4","PASS","1","PASS","PASS",""
"20140720_005","2014-07-20","5","PASS","1","PASS","PASS",""
"20140720_006","2014-07-20","6","PASS","1","PASS","PASS",""
"20140720_007","2014-07-20","7","PASS","1","PASS","PASS",""
"20140720_008","2014-07-20","8","PASS","1","PASS","PASS",""
"20140720_009","2014-07-20","9","PASS","1","PASS","PASS",""
"20140720_010","2014-07-20","10","PASS","1","PASS","PASS",""
"20140720_011","2014-07-20","11","PASS","1","PASS","PASS",""
"20140720_012","2014-07-20","12","PASS","1","PASS","PASS",""
"20140720_013","2014-07-20","13","PASS","1","PASS","PASS",""
"20140720_014","2014-07-20","14","IMAGE_REVIEW_TEXT_COMPLETE","1","PASS","PASS","이미지의 식이 본문에 이미 반영되어 텍스트는 완결; review 플래그 재판정 필요"
"20140720_015","2014-07-20","15","PASS","1","PASS","PASS",""
"20140720_016","2014-07-20","16","PASS","1","PASS","PASS",""
"20140720_017","2014-07-20","17","PASS","1","PASS","PASS",""
"20140720_018","2014-07-20","18","PASS","1","PASS","PASS",""
"20140720_019","2014-07-20","19","PASS","1","PASS","PASS",""
"20140720_020","2014-07-20","20","PASS","2","PASS","PASS",""
"20140720_021","2014-07-20","21","PASS","2","PASS","PASS",""
"20140720_022","2014-07-20","22","PASS","2","PASS","PASS",""
"20140720_023","2014-07-20","23","PASS","2","PASS","PASS",""
"20140720_024","2014-07-20","24","PASS","2","PASS","PASS",""
"20140720_025","2014-07-20","25","PASS","2","PASS","PASS",""
"20140720_026","2014-07-20","26","PASS","2","PASS","PASS",""
"20140720_027","2014-07-20","27","PASS","2","PASS","PASS",""
"20140720_028","2014-07-20","28","PASS","2","PASS","PASS",""
"20140720_029","2014-07-20","29","PASS","2","PASS","PASS",""
"20140720_030","2014-07-20","30","PASS","2","PASS","PASS",""
"20140720_031","2014-07-20","31","PASS","2","PASS","PASS",""
"20140720_032","2014-07-20","32","PASS","2","PASS","PASS",""
"20140720_033","2014-07-20","33","PASS","2","PASS","PASS",""
"20140720_034","2014-07-20","34","PASS","2","PASS","PASS",""
"20140720_035","2014-07-20","35","PASS","2","PASS","PASS",""
"20140720_036","2014-07-20","36","PASS","2","PASS","PASS",""
"20140720_037","2014-07-20","37","PASS","2","PASS","PASS",""
"20140720_038","2014-07-20","38","PASS","2","PASS","PASS",""
"20140720_039","2014-07-20","39","PASS","2","PASS","PASS",""
"20140720_040","2014-07-20","40","PASS","2","PASS","PASS",""
"20140720_041","2014-07-20","41","IMAGE_REVIEW_INCOMPLETE","3","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20140720_042","2014-07-20","42","PASS","3","PASS","PASS",""
"20140720_043","2014-07-20","43","PASS","3","PASS","PASS",""
"20140720_044","2014-07-20","44","PASS","3","PASS","PASS",""
"20140720_045","2014-07-20","45","PASS","3","PASS","PASS",""
"20140720_046","2014-07-20","46","PASS","3","PASS","PASS",""
"20140720_047","2014-07-20","47","PASS","3","PASS","PASS",""
"20140720_048","2014-07-20","48","PASS","3","PASS","PASS",""
"20140720_049","2014-07-20","49","PASS","3","PASS","PASS",""
"20140720_050","2014-07-20","50","PASS","3","PASS","PASS",""
"20140720_051","2014-07-20","51","PASS","3","PASS","PASS",""
"20140720_052","2014-07-20","52","PASS","3","PASS","PASS",""
"20140720_053","2014-07-20","53","PASS","3","PASS","PASS",""
"20140720_054","2014-07-20","54","PASS","3","PASS","PASS",""
"20140720_055","2014-07-20","55","PASS","3","PASS","PASS",""
"20140720_056","2014-07-20","56","PASS","3","PASS","PASS",""
"20140720_057","2014-07-20","57","PASS","3","PASS","PASS",""
"20140720_058","2014-07-20","58","PASS","4","PASS","PASS",""
"20140720_059","2014-07-20","59","PASS","4","PASS","PASS",""
"20140720_060","2014-07-20","60","PASS","4","PASS","PASS",""
"20141011_001","2014-10-11","1","PASS","1","PASS","PASS",""
"20141011_002","2014-10-11","2","PASS","1","PASS","PASS",""
"20141011_003","2014-10-11","3","PASS","1","PASS","PASS",""
"20141011_004","2014-10-11","4","PASS","1","PASS","PASS",""
"20141011_005","2014-10-11","5","PASS","1","PASS","PASS",""
"20141011_006","2014-10-11","6","PASS","1","PASS","PASS",""
"20141011_007","2014-10-11","7","PASS","1","PASS","PASS",""
"20141011_008","2014-10-11","8","PASS","1","PASS","PASS",""
"20141011_009","2014-10-11","9","PASS","1","PASS","PASS",""
"20141011_010","2014-10-11","10","PASS","1","PASS","PASS",""
"20141011_011","2014-10-11","11","PASS","1","PASS","PASS",""
"20141011_012","2014-10-11","12","PASS","1","PASS","PASS",""
"20141011_013","2014-10-11","13","PASS","1","PASS","PASS",""
"20141011_014","2014-10-11","14","PASS","1","PASS","PASS",""
"20141011_015","2014-10-11","15","PASS","1","PASS","PASS",""
"20141011_016","2014-10-11","16","PASS","1","PASS","PASS",""
"20141011_017","2014-10-11","17","PASS","1","PASS","PASS",""
"20141011_018","2014-10-11","18","PASS","1","PASS","PASS",""
"20141011_019","2014-10-11","19","PASS","1","PASS","PASS",""
"20141011_020","2014-10-11","20","PASS","2","PASS","PASS",""
"20141011_021","2014-10-11","21","PASS","2","PASS","PASS",""
"20141011_022","2014-10-11","22","PASS","2","PASS","PASS",""
"20141011_023","2014-10-11","23","PASS","2","PASS","PASS",""
"20141011_024","2014-10-11","24","PASS","2","PASS","PASS",""
"20141011_025","2014-10-11","25","PASS","2","PASS","PASS",""
"20141011_026","2014-10-11","26","PASS","2","PASS","PASS",""
"20141011_027","2014-10-11","27","PASS","2","PASS","PASS",""
"20141011_028","2014-10-11","28","PASS","2","PASS","PASS",""
"20141011_029","2014-10-11","29","PASS","2","PASS","PASS",""
"20141011_030","2014-10-11","30","PASS","2","PASS","PASS",""
"20141011_031","2014-10-11","31","PASS","2","PASS","PASS",""
"20141011_032","2014-10-11","32","PASS","2","PASS","PASS",""
"20141011_033","2014-10-11","33","PASS","2","PASS","PASS",""
"20141011_034","2014-10-11","34","PASS","2","PASS","PASS",""
"20141011_035","2014-10-11","35","PASS","2","PASS","PASS",""
"20141011_036","2014-10-11","36","PASS","2","PASS","PASS",""
"20141011_037","2014-10-11","37","PASS","2","PASS","PASS",""
"20141011_038","2014-10-11","38","PASS","2","PASS","PASS",""
"20141011_039","2014-10-11","39","PASS","2","PASS","PASS",""
"20141011_040","2014-10-11","40","PASS","2","PASS","PASS",""
"20141011_041","2014-10-11","41","PASS","3","PASS","PASS",""
"20141011_042","2014-10-11","42","PASS","3","PASS","PASS",""
"20141011_043","2014-10-11","43","PASS","3","PASS","PASS",""
"20141011_044","2014-10-11","44","PASS","3","PASS","PASS",""
"20141011_045","2014-10-11","45","PASS","3","PASS","PASS",""
"20141011_046","2014-10-11","46","PASS","3","PASS","PASS",""
"20141011_047","2014-10-11","47","PASS","3","PASS","PASS",""
"20141011_048","2014-10-11","48","PASS","3","PASS","PASS",""
"20141011_049","2014-10-11","49","IMAGE_REVIEW_INCOMPLETE","3","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20141011_050","2014-10-11","50","PASS","3","PASS","PASS",""
"20141011_051","2014-10-11","51","PASS","3","PASS","PASS",""
"20141011_052","2014-10-11","52","PASS","3","PASS","PASS",""
"20141011_053","2014-10-11","53","PASS","3","PASS","PASS",""
"20141011_054","2014-10-11","54","PASS","3","PASS","PASS",""
"20141011_055","2014-10-11","55","PASS","3","PASS","PASS",""
"20141011_056","2014-10-11","56","IMAGE_REVIEW_INCOMPLETE","3","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20141011_057","2014-10-11","57","PASS","4","PASS","PASS",""
"20141011_058","2014-10-11","58","PASS","4","PASS","PASS",""
"20141011_059","2014-10-11","59","PASS","4","PASS","PASS",""
"20141011_060","2014-10-11","60","PASS","4","PASS","PASS",""
"20150125_001","2015-01-25","1","PASS","1","PASS","PASS",""
"20150125_002","2015-01-25","2","PASS","1","PASS","PASS",""
"20150125_003","2015-01-25","3","PASS","1","PASS","PASS",""
"20150125_004","2015-01-25","4","PASS","1","PASS","PASS",""
"20150125_005","2015-01-25","5","PASS","1","PASS","PASS",""
"20150125_006","2015-01-25","6","PASS","1","PASS","PASS",""
"20150125_007","2015-01-25","7","PASS","1","PASS","PASS",""
"20150125_008","2015-01-25","8","PASS","1","PASS","PASS",""
"20150125_009","2015-01-25","9","PASS","1","PASS","PASS",""
"20150125_010","2015-01-25","10","PASS","1","PASS","PASS",""
"20150125_011","2015-01-25","11","PASS","1","PASS","PASS",""
"20150125_012","2015-01-25","12","PASS","1","PASS","PASS",""
"20150125_013","2015-01-25","13","PASS","1","PASS","PASS",""
"20150125_014","2015-01-25","14","PASS","1","PASS","PASS",""
"20150125_015","2015-01-25","15","PASS","1","PASS","PASS",""
"20150125_016","2015-01-25","16","PASS","1","PASS","PASS",""
"20150125_017","2015-01-25","17","PASS","1","PASS","PASS",""
"20150125_018","2015-01-25","18","PASS","1","PASS","PASS",""
"20150125_019","2015-01-25","19","PASS","2","PASS","PASS",""
"20150125_020","2015-01-25","20","PASS","2","PASS","PASS",""
"20150125_021","2015-01-25","21","PASS","2","PASS","PASS",""
"20150125_022","2015-01-25","22","PASS","2","PASS","PASS",""
"20150125_023","2015-01-25","23","PASS","2","PASS","PASS",""
"20150125_024","2015-01-25","24","PASS","2","PASS","PASS",""
"20150125_025","2015-01-25","25","PASS","2","PASS","PASS",""
"20150125_026","2015-01-25","26","PASS","2","PASS","PASS",""
"20150125_027","2015-01-25","27","PASS","2","PASS","PASS",""
"20150125_028","2015-01-25","28","PASS","2","PASS","PASS",""
"20150125_029","2015-01-25","29","PASS","2","PASS","PASS",""
"20150125_030","2015-01-25","30","PASS","2","PASS","PASS",""
"20150125_031","2015-01-25","31","PASS","2","PASS","PASS",""
"20150125_032","2015-01-25","32","PASS","2","PASS","PASS",""
"20150125_033","2015-01-25","33","PASS","2","PASS","PASS",""
"20150125_034","2015-01-25","34","PASS","2","PASS","PASS",""
"20150125_035","2015-01-25","35","PASS","2","PASS","PASS",""
"20150125_036","2015-01-25","36","PASS","2","PASS","PASS",""
"20150125_037","2015-01-25","37","PASS","2","PASS","PASS",""
"20150125_038","2015-01-25","38","PASS","3","PASS","PASS",""
"20150125_039","2015-01-25","39","PASS","3","PASS","PASS",""
"20150125_040","2015-01-25","40","PASS","3","PASS","PASS",""
"20150125_041","2015-01-25","41","PASS","3","PASS","PASS",""
"20150125_042","2015-01-25","42","PASS","3","PASS","PASS",""
"20150125_043","2015-01-25","43","PASS","3","PASS","PASS",""
"20150125_044","2015-01-25","44","PASS","3","PASS","PASS",""
"20150125_045","2015-01-25","45","PASS","3","PASS","PASS",""
"20150125_046","2015-01-25","46","PASS","3","PASS","PASS",""
"20150125_047","2015-01-25","47","PASS","3","PASS","PASS",""
"20150125_048","2015-01-25","48","IMAGE_REVIEW_INCOMPLETE","3","PASS","PASS","이미지·도형·보기 문맥이 누락되었거나 placeholder로 저장됨"
"20150125_049","2015-01-25","49","PASS","3","PASS","PASS",""
"20150125_050","2015-01-25","50","PASS","3","PASS","PASS",""
"20150125_051","2015-01-25","51","PASS","3","PASS","PASS",""
"20150125_052","2015-01-25","52","PASS","3","PASS","PASS",""
"20150125_053","2015-01-25","53","PASS","3","PASS","PASS",""
"20150125_054","2015-01-25","54","PASS","4","PASS","PASS",""
"20150125_055","2015-01-25","55","PASS","4","PASS","PASS",""
"20150125_056","2015-01-25","56","PASS","4","PASS","PASS",""
"20150125_057","2015-01-25","57","PASS","4","PASS","PASS",""
"20150125_058","2015-01-25","58","PASS","4","PASS","PASS",""
"20150125_059","2015-01-25","59","PASS","4","PASS","PASS",""
"20150125_060","2015-01-25","60","PASS","4","PASS","PASS",""
"20150404_001","2015-04-04","1","PASS","1","PASS","PASS",""
"20150404_002","2015-04-04","2","PASS","1","PASS","PASS",""
"20150404_003","2015-04-04","3","PASS","1","PASS","PASS",""
